sample_name,fazenda,date,planta,tratamento,parcela,ramo,no,s1,s2,s3,s4,s5,s6,flor,star,chumb,fruto,rv
fvicente_p2_t6_parc12_rDir_n1,vicente,2025-11-14,2,t6,12,Dir,1,0,0,0,0,0,1,0,0,40,0,0
fvicente_p3_t6_parc12_rDir_n1,vicente,2025-11-14,3,t6,12,Dir,1,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t6_parc12_rDir_n2,vicente,2025-11-14,1,t6,12,Dir,2,0,0,0,0,0,0,0,0,63,0,0
fvicente_p2_t6_parc12_rDir_n2,vicente,2025-11-14,2,t6,12,Dir,2,0,0,0,0,0,0,0,0,50,0,0
fvicente_p3_t6_parc12_rDir_n2,vicente,2025-11-14,3,t6,12,Dir,2,0,0,0,0,0,0,0,0,55,0,0
fvicente_p1_t6_parc12_rDir_n3,vicente,2025-11-14,1,t6,12,Dir,3,0,0,0,0,0,0,0,0,70,0,0
fvicente_p2_t6_parc12_rDir_n3,vicente,2025-11-14,2,t6,12,Dir,3,0,0,0,0,0,0,0,0,35,0,0
fvicente_p3_t6_parc12_rDir_n3,vicente,2025-11-14,3,t6,12,Dir,3,0,0,0,0,0,0,0,0,42,0,0
fvicente_p1_t6_parc12_rEsq_n1,vicente,2025-11-14,1,t6,12,Esq,1,0,0,0,0,0,0,0,0,40,0,0
fvicente_p2_t6_parc12_rEsq_n1,vicente,2025-11-14,2,t6,12,Esq,1,0,0,0,0,0,1,1,0,40,0,0
fvicente_p3_t6_parc12_rEsq_n1,vicente,2025-11-14,3,t6,12,Esq,1,0,0,0,0,0,0,0,0,34,0,0
fvicente_p1_t6_parc12_rEsq_n2,vicente,2025-11-14,1,t6,12,Esq,2,0,0,0,0,0,0,0,0,45,0,0
fvicente_p2_t6_parc12_rEsq_n2,vicente,2025-11-14,2,t6,12,Esq,2,0,0,0,0,0,0,0,0,35,0,0
fvicente_p3_t6_parc12_rEsq_n2,vicente,2025-11-14,3,t6,12,Esq,2,0,0,0,0,0,0,0,0,48,0,0
fvicente_p1_t6_parc12_rEsq_n3,vicente,2025-11-14,1,t6,12,Esq,3,0,0,0,0,0,3,3,0,35,0,0
fvicente_p2_t6_parc12_rEsq_n3,vicente,2025-11-14,2,t6,12,Esq,3,0,0,0,0,0,1,0,0,40,0,0
fvicente_p3_t6_parc12_rEsq_n3,vicente,2025-11-14,3,t6,12,Esq,3,0,0,0,0,0,0,0,0,42,0,0
fvicente_p1_t1_parc13_rDir_n1,vicente,2025-11-14,1,t1,13,Dir,1,0,0,0,0,0,0,2,0,35,0,0
fvicente_p2_t1_parc13_rDir_n1,vicente,2025-11-14,2,t1,13,Dir,1,0,0,0,0,0,0,0,0,40,0,0
fvicente_p3_t1_parc13_rDir_n1,vicente,2025-11-14,3,t1,13,Dir,1,0,0,0,0,0,0,0,0,45,0,0
fvicente_p1_t1_parc13_rDir_n2,vicente,2025-11-14,1,t1,13,Dir,2,0,0,0,0,0,0,0,0,40,0,0
fvicente_p2_t1_parc13_rDir_n2,vicente,2025-11-14,2,t1,13,Dir,2,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t1_parc13_rDir_n2,vicente,2025-11-14,3,t1,13,Dir,2,0,0,0,0,0,0,0,0,40,0,0
fvicente_p1_t1_parc13_rDir_n3,vicente,2025-11-14,1,t1,13,Dir,3,0,0,0,0,0,0,0,0,18,4,0
fvicente_p2_t1_parc13_rDir_n3,vicente,2025-11-14,2,t1,13,Dir,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p3_t1_parc13_rDir_n3,vicente,2025-11-14,3,t1,13,Dir,3,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t1_parc13_rEsq_n1,vicente,2025-11-14,1,t1,13,Esq,1,0,0,0,0,0,0,0,0,18,0,0
fvicente_p2_t1_parc13_rEsq_n1,vicente,2025-11-14,2,t1,13,Esq,1,0,0,0,0,0,0,0,0,33,0,0
fvicente_p3_t1_parc13_rEsq_n1,vicente,2025-11-14,3,t1,13,Esq,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t1_parc13_rEsq_n2,vicente,2025-11-14,1,t1,13,Esq,2,0,0,0,0,0,0,0,0,15,0,0
fvicente_p2_t1_parc13_rEsq_n2,vicente,2025-11-14,2,t1,13,Esq,2,0,0,0,0,0,0,0,0,28,0,0
fvicente_p3_t1_parc13_rEsq_n2,vicente,2025-11-14,3,t1,13,Esq,2,0,0,0,0,0,0,0,0,29,0,0
fvicente_p1_t1_parc13_rEsq_n3,vicente,2025-11-14,1,t1,13,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p2_t1_parc13_rEsq_n3,vicente,2025-11-14,2,t1,13,Esq,3,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t1_parc13_rEsq_n3,vicente,2025-11-14,3,t1,13,Esq,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p1_t2_parc14_rDir_n1,vicente,2025-11-14,1,t2,14,Dir,1,0,0,0,0,0,0,0,0,8,0,0
fvicente_p2_t2_parc14_rDir_n1,vicente,2025-11-14,2,t2,14,Dir,1,0,0,0,0,0,0,0,0,25,0,0
fvicente_p3_t2_parc14_rDir_n1,vicente,2025-11-14,3,t2,14,Dir,1,0,0,0,0,0,0,0,0,30,0,0
fvicente_p1_t2_parc14_rDir_n2,vicente,2025-11-14,1,t2,14,Dir,2,0,0,0,0,0,0,0,0,12,0,0
fvicente_p2_t2_parc14_rDir_n2,vicente,2025-11-14,2,t2,14,Dir,2,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t2_parc14_rDir_n2,vicente,2025-11-14,3,t2,14,Dir,2,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t2_parc14_rDir_n3,vicente,2025-11-14,1,t2,14,Dir,3,0,0,0,0,0,0,0,0,7,0,0
fvicente_p2_t2_parc14_rDir_n3,vicente,2025-11-14,2,t2,14,Dir,3,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t2_parc14_rDir_n3,vicente,2025-11-14,3,t2,14,Dir,3,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t2_parc14_rEsq_n1,vicente,2025-11-14,1,t2,14,Esq,1,0,0,0,0,0,0,0,0,31,0,0
fvicente_p2_t2_parc14_rEsq_n1,vicente,2025-11-14,2,t2,14,Esq,1,0,0,0,0,0,0,0,0,34,0,0
fvicente_p3_t2_parc14_rEsq_n1,vicente,2025-11-14,3,t2,14,Esq,1,0,0,0,0,0,0,0,0,36,0,0
fvicente_p1_t2_parc14_rEsq_n2,vicente,2025-11-14,1,t2,14,Esq,2,0,0,0,0,0,0,0,0,25,0,0
fvicente_p2_t2_parc14_rEsq_n2,vicente,2025-11-14,2,t2,14,Esq,2,0,0,0,0,0,0,0,0,27,0,0
fvicente_p3_t2_parc14_rEsq_n2,vicente,2025-11-14,3,t2,14,Esq,2,0,0,0,0,0,0,0,0,33,0,0
fvicente_p1_t2_parc14_rEsq_n3,vicente,2025-11-14,1,t2,14,Esq,3,0,0,0,0,0,0,0,0,24,0,0
fvicente_p2_t2_parc14_rEsq_n3,vicente,2025-11-14,2,t2,14,Esq,3,0,0,0,0,0,0,0,0,18,0,0
fvicente_p3_t2_parc14_rEsq_n3,vicente,2025-11-14,3,t2,14,Esq,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p1_t3_parc15_rDir_n1,vicente,2025-11-14,1,t3,15,Dir,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p2_t3_parc15_rDir_n1,vicente,2025-11-14,2,t3,15,Dir,1,0,0,0,0,0,0,0,0,17,0,0
fvicente_p3_t3_parc15_rDir_n1,vicente,2025-11-14,3,t3,15,Dir,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t3_parc15_rDir_n2,vicente,2025-11-14,1,t3,15,Dir,2,0,0,0,0,0,0,0,0,30,0,0
fvicente_p2_t3_parc15_rDir_n2,vicente,2025-11-14,2,t3,15,Dir,2,0,0,0,0,0,0,0,0,24,0,0
fvicente_p3_t3_parc15_rDir_n2,vicente,2025-11-14,3,t3,15,Dir,2,0,0,0,0,0,0,0,0,31,0,0
fvicente_p1_t3_parc15_rDir_n3,vicente,2025-11-14,1,t3,15,Dir,3,0,0,0,0,0,0,0,0,28,0,0
fvicente_p2_t3_parc15_rDir_n3,vicente,2025-11-14,2,t3,15,Dir,3,0,0,0,0,0,0,0,0,24,0,0
fvicente_p3_t3_parc15_rDir_n3,vicente,2025-11-14,3,t3,15,Dir,3,0,0,0,0,0,0,0,0,28,0,0
fvicente_p1_t3_parc15_rEsq_n1,vicente,2025-11-14,1,t3,15,Esq,1,0,0,0,0,0,0,0,0,50,0,0
fvicente_p2_t3_parc15_rEsq_n1,vicente,2025-11-14,2,t3,15,Esq,1,0,0,0,0,0,0,0,0,7,0,0
fvicente_p3_t3_parc15_rEsq_n1,vicente,2025-11-14,3,t3,15,Esq,1,0,0,0,0,0,0,0,0,28,0,0
fvicente_p1_t3_parc15_rEsq_n2,vicente,2025-11-14,1,t3,15,Esq,2,0,0,0,0,0,5,0,0,35,0,0
fvicente_p2_t3_parc15_rEsq_n2,vicente,2025-11-14,2,t3,15,Esq,2,0,0,0,0,0,0,0,0,8,2,0
fvicente_p3_t3_parc15_rEsq_n2,vicente,2025-11-14,3,t3,15,Esq,2,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t3_parc15_rEsq_n3,vicente,2025-11-14,1,t3,15,Esq,3,0,0,0,0,0,0,0,0,35,0,0
fvicente_p3_t3_parc15_rEsq_n3,vicente,2025-11-14,3,t3,15,Esq,3,0,0,0,0,0,0,0,0,24,2,0
fvicente_p1_t4_parc16_rDir_n1,vicente,2025-11-14,1,t4,16,Dir,1,0,0,0,0,0,0,1,0,24,0,0
fvicente_p2_t4_parc16_rDir_n1,vicente,2025-11-14,2,t4,16,Dir,1,0,0,0,0,0,0,0,0,35,0,0
fvicente_p3_t4_parc16_rDir_n1,vicente,2025-11-14,3,t4,16,Dir,1,0,0,0,0,0,0,0,0,30,0,0
fvicente_p1_t4_parc16_rDir_n2,vicente,2025-11-14,1,t4,16,Dir,2,0,0,0,0,0,0,0,0,32,0,0
fvicente_p2_t4_parc16_rDir_n2,vicente,2025-11-14,2,t4,16,Dir,2,0,0,0,0,0,0,0,0,32,0,0
fvicente_p3_t4_parc16_rDir_n2,vicente,2025-11-14,3,t4,16,Dir,2,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t4_parc16_rDir_n3,vicente,2025-11-14,1,t4,16,Dir,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p2_t4_parc16_rDir_n3,vicente,2025-11-14,2,t4,16,Dir,3,0,0,0,0,0,0,1,0,16,0,0
fvicente_p3_t4_parc16_rDir_n3,vicente,2025-11-14,3,t4,16,Dir,3,0,0,0,0,0,0,0,0,24,0,0
fvicente_p1_t4_parc16_rEsq_n1,vicente,2025-11-14,1,t4,16,Esq,1,0,0,0,0,0,0,0,0,24,0,0
fvicente_p2_t4_parc16_rEsq_n1,vicente,2025-11-14,2,t4,16,Esq,1,0,0,0,0,0,0,1,0,12,0,0
fvicente_p3_t4_parc16_rEsq_n1,vicente,2025-11-14,3,t4,16,Esq,1,0,0,0,0,0,1,0,0,24,0,0
fvicente_p1_t4_parc16_rEsq_n2,vicente,2025-11-14,1,t4,16,Esq,2,0,0,0,0,0,0,0,0,15,3,0
fvicente_p2_t4_parc16_rEsq_n2,vicente,2025-11-14,2,t4,16,Esq,2,0,0,0,0,0,0,0,0,24,0,0
fvicente_p3_t4_parc16_rEsq_n2,vicente,2025-11-14,3,t4,16,Esq,2,0,0,0,0,0,0,0,0,20,5,0
fvicente_p1_t4_parc16_rEsq_n3,vicente,2025-11-14,1,t4,16,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p2_t4_parc16_rEsq_n3,vicente,2025-11-14,2,t4,16,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p3_t4_parc16_rEsq_n3,vicente,2025-11-14,3,t4,16,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p1_t5_parc17_rDir_n1,vicente,2025-11-14,1,t5,17,Dir,1,0,0,0,0,0,0,0,0,39,0,0
fvicente_p2_t5_parc17_rDir_n1,vicente,2025-11-14,2,t5,17,Dir,1,0,0,0,0,0,0,0,0,28,0,0
fvicente_p3_t5_parc17_rDir_n1,vicente,2025-11-14,3,t5,17,Dir,1,0,0,0,0,0,0,0,0,42,0,0
fvicente_p1_t5_parc17_rDir_n2,vicente,2025-11-14,1,t5,17,Dir,2,0,0,0,0,0,0,0,0,26,0,0
fvicente_p2_t5_parc17_rDir_n2,vicente,2025-11-14,2,t5,17,Dir,2,0,0,0,0,0,0,0,0,22,0,0
fvicente_p3_t5_parc17_rDir_n2,vicente,2025-11-14,3,t5,17,Dir,2,0,0,0,0,0,0,0,0,34,0,0
fvicente_p1_t5_parc17_rDir_n3,vicente,2025-11-14,1,t5,17,Dir,3,0,0,0,0,0,0,0,0,22,0,0
fvicente_p2_t5_parc17_rDir_n3,vicente,2025-11-14,2,t5,17,Dir,3,0,0,0,0,0,0,0,0,13,2,0
fvicente_p3_t5_parc17_rDir_n3,vicente,2025-11-14,3,t5,17,Dir,3,0,0,0,0,0,0,0,0,28,0,0
fvicente_p1_t5_parc17_rEsq_n1,vicente,2025-11-14,1,t5,17,Esq,1,0,0,0,0,0,0,0,0,36,0,0
fvicente_p2_t5_parc17_rEsq_n1,vicente,2025-11-14,2,t5,17,Esq,1,0,0,0,0,0,0,0,0,36,0,0
fvicente_p3_t5_parc17_rEsq_n1,vicente,2025-11-14,3,t5,17,Esq,1,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t5_parc17_rEsq_n2,vicente,2025-11-14,1,t5,17,Esq,2,0,0,0,0,0,0,0,0,20,3,0
fvicente_p2_t5_parc17_rEsq_n2,vicente,2025-11-14,2,t5,17,Esq,2,0,0,0,0,1,0,0,0,35,0,0
fvicente_p3_t5_parc17_rEsq_n2,vicente,2025-11-14,3,t5,17,Esq,2,0,0,0,0,0,0,0,0,40,0,0
fvicente_p1_t5_parc17_rEsq_n3,vicente,2025-11-14,1,t5,17,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p2_t5_parc17_rEsq_n3,vicente,2025-11-14,2,t5,17,Esq,3,0,0,0,0,0,0,0,0,35,0,0
fvicente_p3_t5_parc17_rEsq_n3,vicente,2025-11-14,3,t5,17,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p1_t6_parc18_rDir_n1,vicente,2025-11-14,1,t6,18,Dir,1,0,0,0,0,0,0,0,0,29,0,0
fvicente_p2_t6_parc18_rDir_n1,vicente,2025-11-14,2,t6,18,Dir,1,0,0,0,0,0,0,0,0,42,0,0
fvicente_p3_t6_parc18_rDir_n1,vicente,2025-11-14,3,t6,18,Dir,1,0,0,0,0,0,0,0,0,27,0,0
fvicente_p1_t6_parc18_rDir_n2,vicente,2025-11-14,1,t6,18,Dir,2,0,0,0,0,0,0,0,0,31,0,0
fvicente_p2_t6_parc18_rDir_n2,vicente,2025-11-14,2,t6,18,Dir,2,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t6_parc18_rDir_n2,vicente,2025-11-14,3,t6,18,Dir,2,0,0,0,0,0,0,0,0,34,0,0
fvicente_p1_t6_parc18_rDir_n3,vicente,2025-11-14,1,t6,18,Dir,3,0,0,0,0,0,0,0,0,30,0,0
fvicente_p2_t6_parc18_rDir_n3,vicente,2025-11-14,2,t6,18,Dir,3,0,0,0,0,0,0,0,0,24,0,0
fvicente_p3_t6_parc18_rDir_n3,vicente,2025-11-14,3,t6,18,Dir,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p1_t6_parc18_rEsq_n1,vicente,2025-11-14,1,t6,18,Esq,1,0,0,0,0,0,0,1,0,35,0,0
fvicente_p2_t6_parc18_rEsq_n1,vicente,2025-11-14,2,t6,18,Esq,1,0,0,0,0,0,0,0,0,35,0,0
fvicente_p3_t6_parc18_rEsq_n1,vicente,2025-11-14,3,t6,18,Esq,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t6_parc18_rEsq_n2,vicente,2025-11-14,1,t6,18,Esq,2,0,0,0,0,0,0,0,0,12,6,0
fvicente_p2_t6_parc18_rEsq_n2,vicente,2025-11-14,2,t6,18,Esq,2,0,0,0,0,0,0,0,0,22,15,0
fvicente_p3_t6_parc18_rEsq_n2,vicente,2025-11-14,3,t6,18,Esq,2,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t6_parc18_rEsq_n3,vicente,2025-11-14,1,t6,18,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p2_t6_parc18_rEsq_n3,vicente,2025-11-14,2,t6,18,Esq,3,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t6_parc18_rEsq_n3,vicente,2025-11-14,3,t6,18,Esq,3,0,0,0,0,0,0,0,0,24,0,0
fvicente_p1_t1_parc19_rDir_n1,vicente,2025-11-14,1,t1,19,Dir,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p2_t1_parc19_rDir_n1,vicente,2025-11-14,2,t1,19,Dir,1,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t1_parc19_rDir_n1,vicente,2025-11-14,3,t1,19,Dir,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t1_parc19_rDir_n2,vicente,2025-11-14,1,t1,19,Dir,2,0,0,0,0,0,0,0,0,25,0,0
fvicente_p2_t1_parc19_rDir_n2,vicente,2025-11-14,2,t1,19,Dir,2,0,0,0,0,0,0,0,0,32,0,0
fvicente_p3_t1_parc19_rDir_n2,vicente,2025-11-14,3,t1,19,Dir,2,0,0,0,0,0,0,0,0,10,8,0
fvicente_p1_t1_parc19_rDir_n3,vicente,2025-11-14,1,t1,19,Dir,3,0,0,0,0,0,0,0,0,30,0,0
fvicente_p2_t1_parc19_rDir_n3,vicente,2025-11-14,2,t1,19,Dir,3,0,0,0,0,0,0,0,0,24,0,0
fvicente_p3_t1_parc19_rDir_n3,vicente,2025-11-14,3,t1,19,Dir,3,0,0,0,0,0,0,0,0,6,12,0
fvicente_p1_t1_parc19_rEsq_n1,vicente,2025-11-14,1,t1,19,Esq,1,0,0,0,0,0,0,0,0,28,0,0
fvicente_p2_t1_parc19_rEsq_n1,vicente,2025-11-14,2,t1,19,Esq,1,0,0,0,0,0,0,0,0,28,0,0
fvicente_p3_t1_parc19_rEsq_n1,vicente,2025-11-14,3,t1,19,Esq,1,0,0,0,0,0,0,0,0,0,32,0
fvicente_p1_t1_parc19_rEsq_n2,vicente,2025-11-14,1,t1,19,Esq,2,0,0,0,0,0,0,0,0,0,36,0
fvicente_p2_t1_parc19_rEsq_n2,vicente,2025-11-14,2,t1,19,Esq,2,0,0,0,0,0,0,0,0,8,8,0
fvicente_p3_t1_parc19_rEsq_n2,vicente,2025-11-14,3,t1,19,Esq,2,0,0,0,0,0,0,0,0,0,28,0
fvicente_p1_t1_parc19_rEsq_n3,vicente,2025-11-14,1,t1,19,Esq,3,0,0,0,0,0,0,0,0,0,32,0
fvicente_p2_t1_parc19_rEsq_n3,vicente,2025-11-14,2,t1,19,Esq,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p3_t1_parc19_rEsq_n3,vicente,2025-11-14,3,t1,19,Esq,3,0,0,0,0,0,0,0,0,0,26,0
fvicente_p1_t2_parc20_rDir_n1,vicente,2025-11-14,1,t2,20,Dir,1,0,0,0,0,0,0,0,0,35,0,0
fvicente_p2_t2_parc20_rDir_n1,vicente,2025-11-14,2,t2,20,Dir,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p3_t2_parc20_rDir_n1,vicente,2025-11-14,3,t2,20,Dir,1,0,0,0,0,0,0,0,0,55,0,0
fvicente_p1_t2_parc20_rDir_n2,vicente,2025-11-14,1,t2,20,Dir,2,0,0,0,0,0,0,0,0,56,0,0
fvicente_p2_t2_parc20_rDir_n2,vicente,2025-11-14,2,t2,20,Dir,2,0,0,0,0,0,0,0,0,25,0,0
fvicente_p3_t2_parc20_rDir_n2,vicente,2025-11-14,3,t2,20,Dir,2,0,0,0,0,0,0,0,0,48,0,0
fvicente_p1_t2_parc20_rDir_n3,vicente,2025-11-14,1,t2,20,Dir,3,0,0,0,0,0,0,0,0,50,0,0
fvicente_p2_t2_parc20_rDir_n3,vicente,2025-11-14,2,t2,20,Dir,3,0,0,0,0,0,0,0,0,18,0,0
fvicente_p3_t2_parc20_rDir_n3,vicente,2025-11-14,3,t2,20,Dir,3,0,0,0,0,0,0,0,0,56,0,0
fvicente_p1_t2_parc20_rEsq_n1,vicente,2025-11-14,1,t2,20,Esq,1,0,0,0,0,0,0,0,0,45,0,0
fvicente_p2_t2_parc20_rEsq_n1,vicente,2025-11-14,2,t2,20,Esq,1,0,0,0,0,0,0,0,0,20,0,0
fvicente_p3_t2_parc20_rEsq_n1,vicente,2025-11-14,3,t2,20,Esq,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t2_parc20_rEsq_n2,vicente,2025-11-14,1,t2,20,Esq,2,0,0,0,0,0,0,0,0,40,0,0
fvicente_p2_t2_parc20_rEsq_n2,vicente,2025-11-14,2,t2,20,Esq,2,0,0,0,0,0,0,0,0,28,0,0
fvicente_p3_t2_parc20_rEsq_n2,vicente,2025-11-14,3,t2,20,Esq,2,0,0,0,0,0,0,0,0,50,0,0
fvicente_p1_t2_parc20_rEsq_n3,vicente,2025-11-14,1,t2,20,Esq,3,0,0,0,0,0,0,0,0,45,2,0
fvicente_p2_t2_parc20_rEsq_n3,vicente,2025-11-14,2,t2,20,Esq,3,0,0,0,0,0,0,0,0,25,0,0
fvicente_p3_t2_parc20_rEsq_n3,vicente,2025-11-14,3,t2,20,Esq,3,0,0,0,0,0,0,0,0,45,0,0
fvicente_p1_t3_parc21_rDir_n1,vicente,2025-11-14,1,t3,21,Dir,1,0,0,0,0,0,0,0,0,25,0,0
fvicente_p2_t3_parc21_rDir_n1,vicente,2025-11-14,2,t3,21,Dir,1,0,0,0,0,0,0,1,0,32,0,0
fvicente_p3_t3_parc21_rDir_n1,vicente,2025-11-14,3,t3,21,Dir,1,0,0,0,0,0,0,0,0,22,0,0
fvicente_p1_t3_parc21_rDir_n2,vicente,2025-11-14,1,t3,21,Dir,2,0,0,0,0,0,0,0,0,32,0,0
fvicente_p2_t3_parc21_rDir_n2,vicente,2025-11-14,2,t3,21,Dir,2,0,0,0,0,0,0,0,0,35,0,0
fvicente_p3_t3_parc21_rDir_n2,vicente,2025-11-14,3,t3,21,Dir,2,0,0,0,0,0,0,0,0,24,0,0
fvicente_p1_t3_parc21_rDir_n3,vicente,2025-11-14,1,t3,21,Dir,3,0,0,0,0,0,0,0,0,32,0,0
fvicente_p2_t3_parc21_rDir_n3,vicente,2025-11-14,2,t3,21,Dir,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p3_t3_parc21_rDir_n3,vicente,2025-11-14,3,t3,21,Dir,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p1_t3_parc21_rEsq_n1,vicente,2025-11-14,1,t3,21,Esq,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p2_t3_parc21_rEsq_n1,vicente,2025-11-14,2,t3,21,Esq,1,0,0,0,0,0,0,0,0,30,0,0
fvicente_p3_t3_parc21_rEsq_n1,vicente,2025-11-14,3,t3,21,Esq,1,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t3_parc21_rEsq_n2,vicente,2025-11-14,1,t3,21,Esq,2,0,0,0,0,0,0,0,0,20,12,0
fvicente_p2_t3_parc21_rEsq_n2,vicente,2025-11-14,2,t3,21,Esq,2,0,0,0,0,0,0,1,0,32,0,0
fvicente_p3_t3_parc21_rEsq_n2,vicente,2025-11-14,3,t3,21,Esq,2,0,0,0,0,0,0,0,0,35,0,0
fvicente_p1_t3_parc21_rEsq_n3,vicente,2025-11-14,1,t3,21,Esq,3,0,0,0,0,0,0,0,0,0,37,0
fvicente_p2_t3_parc21_rEsq_n3,vicente,2025-11-14,2,t3,21,Esq,3,0,0,0,0,0,0,0,0,20,0,0
fvicente_p3_t3_parc21_rEsq_n3,vicente,2025-11-14,3,t3,21,Esq,3,0,0,0,0,0,0,0,0,30,4,0
fvicente_p1_t4_parc22_rDir_n1,vicente,2025-11-14,1,t4,22,Dir,1,0,0,0,0,0,0,0,0,8,5,0
fvicente_p2_t4_parc22_rDir_n1,vicente,2025-11-14,2,t4,22,Dir,1,0,0,0,0,0,0,0,0,26,0,0
fvicente_p3_t4_parc22_rDir_n1,vicente,2025-11-14,3,t4,22,Dir,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t4_parc22_rDir_n2,vicente,2025-11-14,1,t4,22,Dir,2,0,0,0,0,0,0,0,0,10,4,0
fvicente_p2_t4_parc22_rDir_n2,vicente,2025-11-14,2,t4,22,Dir,2,0,0,0,0,0,0,0,0,16,7,0
fvicente_p3_t4_parc22_rDir_n2,vicente,2025-11-14,3,t4,22,Dir,2,0,0,0,0,0,0,0,0,29,0,0
fvicente_p1_t4_parc22_rDir_n3,vicente,2025-11-14,1,t4,22,Dir,3,0,0,0,0,0,0,0,0,15,0,0
fvicente_p2_t4_parc22_rDir_n3,vicente,2025-11-14,2,t4,22,Dir,3,0,0,0,0,0,0,0,0,28,0,0
fvicente_p3_t4_parc22_rDir_n3,vicente,2025-11-14,3,t4,22,Dir,3,0,0,0,0,0,0,0,0,36,0,0
fvicente_p1_t4_parc22_rEsq_n1,vicente,2025-11-14,1,t4,22,Esq,1,0,0,0,0,0,0,3,0,25,0,0
fvicente_p2_t4_parc22_rEsq_n1,vicente,2025-11-14,2,t4,22,Esq,1,0,0,0,0,0,0,0,0,24,0,0
fvicente_p3_t4_parc22_rEsq_n1,vicente,2025-11-14,3,t4,22,Esq,1,0,0,0,0,0,0,0,0,32,0,0
fvicente_p1_t4_parc22_rEsq_n2,vicente,2025-11-14,1,t4,22,Esq,2,0,0,0,0,0,0,0,0,28,0,0
fvicente_p2_t4_parc22_rEsq_n2,vicente,2025-11-14,2,t4,22,Esq,2,0,0,0,0,0,0,0,0,32,4,0
fvicente_p3_t4_parc22_rEsq_n2,vicente,2025-11-14,3,t4,22,Esq,2,0,0,0,0,0,0,0,0,6,28,0
fvicente_p1_t4_parc22_rEsq_n3,vicente,2025-11-14,1,t4,22,Esq,3,0,0,0,0,0,0,0,0,32,0,0
fvicente_p2_t4_parc22_rEsq_n3,vicente,2025-11-14,2,t4,22,Esq,3,0,0,0,0,0,0,0,0,20,20,0
fvicente_p3_t4_parc22_rEsq_n3,vicente,2025-11-14,3,t4,22,Esq,3,0,0,0,0,0,0,0,0,12,8,0
fvicente_p1_t5_parc23_rDir_n1,vicente,2025-11-14,1,t5,23,Dir,1,0,0,0,0,0,0,0,0,22,0,0
fvicente_p2_t5_parc23_rDir_n1,vicente,2025-11-14,2,t5,23,Dir,1,0,0,0,0,0,0,0,0,20,0,0
fvicente_p3_t5_parc23_rDir_n1,vicente,2025-11-14,3,t5,23,Dir,1,0,0,0,0,0,0,0,0,24,3,0
fvicente_p1_t5_parc23_rDir_n2,vicente,2025-11-14,1,t5,23,Dir,2,0,0,0,0,0,0,0,0,27,0,0
fvicente_p2_t5_parc23_rDir_n2,vicente,2025-11-14,2,t5,23,Dir,2,0,0,0,0,0,0,0,0,24,0,0
fvicente_p3_t5_parc23_rDir_n2,vicente,2025-11-14,3,t5,23,Dir,2,0,0,0,0,0,0,0,0,22,1,0
fvicente_p1_t5_parc23_rDir_n3,vicente,2025-11-14,1,t5,23,Dir,3,0,0,0,0,0,0,0,0,24,0,0
